,User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweets Ago
267,@CNN,Wed Jul 25 22:00:38 +0000 2018,"David Thomas waited all his life to see the ocean. With the help of a special beach wheelchair, he finally got the… https://t.co/o9dojs92N5",0.6597,0.213,0.787,0.0,68
268,@CNN,Wed Jul 25 21:49:42 +0000 2018,"Mattel is laying off more than 2,200 employees after a dismal quarter -- 22% of its non-manufacturing workforce.

T… https://t.co/Bthu1lg4Js",-0.6124,0.0,0.818,0.182,69
269,@CNN,Wed Jul 25 21:46:58 +0000 2018,TV host Chris Hardwick will return to his AMC talk shows following an investigation into accusations by his ex-girl… https://t.co/AUwEABIZ2B,-0.3182,0.0,0.892,0.108,70
270,@CNN,Wed Jul 25 21:36:43 +0000 2018,"Police suspect a gang of female thieves has stolen yoga pants worth tens of thousands of dollars.

Several Lululemo… https://t.co/ryKTef4ZfI",-0.7783,0.074,0.586,0.34,71
271,@CNN,Wed Jul 25 21:28:41 +0000 2018,Sen. Cory Gardner asked Secretary of State Mike Pompeo if North Korea is making progress with its nuclear program.… https://t.co/Gu0Y4UPQUp,0.4215,0.128,0.872,0.0,72
272,@CNN,Wed Jul 25 21:25:40 +0000 2018,"""Is there a strategy to this? ... What is it that causes the President to purposefully, purposefully create distrus… https://t.co/2f2Phrg5sD",0.2732,0.104,0.896,0.0,73
273,@CNN,Wed Jul 25 21:07:18 +0000 2018,"""Just remember, what you're seeing and what you're reading is not what's happening"": Donald Trump and the Ministry… https://t.co/Al5HceICLk",0.0,0.0,1.0,0.0,74
274,@CNN,Wed Jul 25 20:59:01 +0000 2018,"Facebook's revenue hit $13.2 billion for the quarter, up 42% from the same period a year prior. But the figure fell… https://t.co/U8pHBh2HM3",0.0,0.0,1.0,0.0,75
275,@CNN,Wed Jul 25 20:56:00 +0000 2018,30 members of Congress have reviewed largely unredacted copies of the highly sensitive surveillance-warrant applica… https://t.co/0sjxT941aN,0.0,0.0,1.0,0.0,76
276,@CNN,Wed Jul 25 20:49:27 +0000 2018,"RT @TheLeadCNN: Senator Markey says regarding North Korea denuclearization: I am afraid “that the United States, the Trump administration i…",0.4215,0.135,0.865,0.0,77
277,@CNN,Wed Jul 25 20:48:43 +0000 2018,RT @CNNPolitics: Pompeo: “The President was very clear with Vladimir Putin about US positions…and he spoke about them very firmly and clear…,0.4391,0.121,0.879,0.0,78
278,@CNN,Wed Jul 25 20:47:22 +0000 2018,US President Trump says that he and European Commission President Jean-Claude Juncker have agreed to work toward “z… https://t.co/usyOgNRYJF,0.2732,0.104,0.896,0.0,79
279,@CNN,Wed Jul 25 20:42:50 +0000 2018,“We met right here at the White House to launch a new phase in the relationship between the United States and the E… https://t.co/VBrW6sAEI1,0.4215,0.113,0.887,0.0,80
280,@CNN,Wed Jul 25 20:32:51 +0000 2018,Secretary of State Pompeo appears before a Senate committee to talk about the Russia summit. Watch CNN:… https://t.co/NwpU1B9ESW,0.0,0.0,1.0,0.0,81
281,@CNN,Wed Jul 25 20:27:04 +0000 2018,RT @CNNPolitics: “We met right here at the White House to launch a new phase in the relationship between the United States and the European…,0.4215,0.109,0.891,0.0,82
282,@CNN,Wed Jul 25 20:22:21 +0000 2018,US President Donald Trump and European Commission President Jean-Claude Juncker will make statements and likely tak… https://t.co/WoTVkEn68a,0.0,0.0,1.0,0.0,83
283,@CNN,Wed Jul 25 20:18:57 +0000 2018,3 reasons why Trump delaying his next Putin meeting is a big deal https://t.co/OKtNX2vaZN https://t.co/pQMnfw876A,0.0,0.0,1.0,0.0,84
284,@CNN,Wed Jul 25 20:15:16 +0000 2018,RT @CNNPolitics: US Secretary of State Pompeo: The US “does not and will not recognize the Kremlin’s purported annexation of Crimea” https:…,0.0,0.0,1.0,0.0,85
285,@CNN,Wed Jul 25 20:14:16 +0000 2018,"How the US economy is doing now, in four charts https://t.co/Xg1wuYOfRI https://t.co/od39ODc3bW",0.0,0.0,1.0,0.0,86
286,@CNN,Wed Jul 25 20:12:08 +0000 2018,"RT @CNNnewsroom: My thought was we're ""back in the world that Orwell created, where what you read in the newspapers...is not necessarily ac…",0.25,0.083,0.917,0.0,87
287,@CNN,Wed Jul 25 20:11:36 +0000 2018,"RT @CNNMoney: Markets jump as trade fears ease. Dow climbs 172 points, 0.7%, on report of trade agreement between the US and European Union…",0.4404,0.193,0.712,0.095,88
288,@CNN,Wed Jul 25 20:11:09 +0000 2018,"Secretary of State Mike Pompeo issued a statement saying the US ""rejects Russia's attempted annexation of Crimea an… https://t.co/ff0U1Clh7B",-0.4939,0.0,0.842,0.158,89
289,@CNN,Wed Jul 25 20:08:34 +0000 2018,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/GLnU6JGyLq https://t.co/bPdujtVATh,0.0,0.0,1.0,0.0,90
290,@CNN,Wed Jul 25 20:03:09 +0000 2018,"Justice Elena Kagan said that partisan battles over Supreme Court nominations make the world ""think we are sort of… https://t.co/vVenSym7QR",0.6597,0.263,0.639,0.098,91
291,@CNN,Wed Jul 25 19:55:07 +0000 2018,The 9 lives of Lanny Davis | Analysis by @CillizzaCNN https://t.co/k3tuTAKvBs https://t.co/iBlnSWoFim,0.0,0.0,1.0,0.0,92
292,@CNN,Wed Jul 25 19:50:06 +0000 2018,New Jersey's top law enforcement official has instructed prosecutors statewide to hold off on pursuing convictions… https://t.co/L6iJSFLhks,0.2023,0.101,0.899,0.0,93
293,@CNN,Wed Jul 25 19:45:05 +0000 2018,Sen. John Cornyn blasted Sen. Cory Booker for charging that anyone who supported Judge Brett Kavanaugh's nomination… https://t.co/2KXAyMTr4p,0.3182,0.119,0.881,0.0,94
294,@CNN,Wed Jul 25 19:37:38 +0000 2018,"Two boys, 10, and 7, decided they wanted to drive more than 100 miles to the beach. While en route, they crashed th… https://t.co/LuAjqRPdau",0.0,0.0,1.0,0.0,95
295,@CNN,Wed Jul 25 19:23:59 +0000 2018,A Pennsylvania board found that Bill Cosby is a sexually violent predator; the final decision on his classification… https://t.co/Dz4CdkmuBG,-0.5994,0.0,0.804,0.196,96
296,@CNN,Wed Jul 25 19:16:20 +0000 2018,The follow-up meeting President Trump proposed holding with his Russian counterpart Vladimir Putin in the fall will… https://t.co/6jcHAZmSnh,0.0,0.0,1.0,0.0,97
297,@CNN,Wed Jul 25 19:02:42 +0000 2018,Donald Trump just said something truly terrifying | Analysis by @CillizzaCNN https://t.co/Bj46tSv8Rg https://t.co/dhMHkIx0zl,-0.2023,0.175,0.602,0.223,98
298,@CNN,Wed Jul 25 18:54:15 +0000 2018,"President Trump, meeting with the European Commission President, says the US would be ""extremely pleased"" if all ta… https://t.co/ToRqZNGEeS",0.4927,0.151,0.849,0.0,99
299,@CNN,Wed Jul 25 18:51:05 +0000 2018,"An estimated 7,000 cases of Taco Bell Salsa Con Queso Mild Cheese Dip are being recalled because there are signs of… https://t.co/SX89erO7JK",0.0,0.0,1.0,0.0,100
300,@FoxNews,Thu Jul 26 03:14:10 +0000 2018,".@LindseyGrahamSC: ""The tariffs are hurting, but [we've] got to experience some pain to bring about change.""… https://t.co/R7NpPgTJmq",-0.743,0.0,0.704,0.296,1
301,@FoxNews,Thu Jul 26 03:10:38 +0000 2018,".@SecPompeo testifies on Russia, North Korea https://t.co/xdq3fF4JQn https://t.co/Xe9uWTAtYR",0.0,0.0,1.0,0.0,2
302,@FoxNews,Thu Jul 26 03:01:06 +0000 2018,".@RepMarkMeadows: ""Why do we have to dig so deep to find out information that should come free-flowing if we're rea… https://t.co/mlFWp5Tb7c",0.0,0.0,1.0,0.0,3
303,@FoxNews,Thu Jul 26 02:56:00 +0000 2018,"Rep. @Jim_Jordan: ""We have sent numerous letters to Rod Rosenstein they haven't complied with. Two subpoenas they h… https://t.co/NH8e4F9jf7",0.0,0.0,1.0,0.0,4
304,@FoxNews,Thu Jul 26 02:51:00 +0000 2018,".@RepMarkMeadows on what he's accusing Deputy AG Rod Rosenstein of in articles of impeachment: ""Not only have subpo… https://t.co/fsBOKfbevJ",-0.1779,0.0,0.914,0.086,5
305,@FoxNews,Thu Jul 26 02:47:00 +0000 2018,".@IngrahamAngle: ""With tough tariffs and blunt talk, [@POTUS] has now brought China to the negotiating table."" https://t.co/3xOQvTN7sj",-0.128,0.0,0.914,0.086,6
306,@FoxNews,Thu Jul 26 02:43:34 +0000 2018,".@IngrahamAngle: ""America's winning again because we have a president with guts."" https://t.co/KJMCgvV9R4",0.5267,0.254,0.746,0.0,7
307,@FoxNews,Thu Jul 26 02:39:20 +0000 2018,DiGenova on Possible Rosenstein Impeachment: 'He's Getting What He Deserves' https://t.co/QpxgWnRIed,0.0,0.0,1.0,0.0,8
308,@FoxNews,Thu Jul 26 02:31:00 +0000 2018,"Facebook slammed by Sandy Hook parents over lies, hoax claims. https://t.co/n3t2ScrxcH",-0.5994,0.0,0.647,0.353,9
309,@FoxNews,Thu Jul 26 02:25:52 +0000 2018,".@RudyGiuliani on secretly recorded Cohen-Trump tape: ""Very, very suspiciously he cuts the tape off because it's a… https://t.co/AwQGfytebH",-0.6659,0.0,0.746,0.254,10
310,@FoxNews,Thu Jul 26 02:22:29 +0000 2018,"Plane crash on California's Catalina Island leaves 3 hurt, officials say. https://t.co/jxzH8FRHZC",-0.7269,0.0,0.596,0.404,11
311,@FoxNews,Thu Jul 26 02:17:00 +0000 2018,Female co-founder of nudist anti-Putin group found dead in apartment. https://t.co/xpT0bHev6m,-0.6486,0.0,0.699,0.301,12
312,@FoxNews,Thu Jul 26 02:10:46 +0000 2018,"Woman gives birth at Six Flags Over Georgia, scores free lifetime passes. https://t.co/Gg3gKc9vCz",0.5106,0.216,0.784,0.0,13
313,@FoxNews,Thu Jul 26 02:05:00 +0000 2018,Marine Corps ring found on Florida beach reunited with owner https://t.co/i1sgI23HkM,0.0,0.0,1.0,0.0,14
314,@FoxNews,Thu Jul 26 02:02:39 +0000 2018,Homes burn as crews battle separate blazes in California https://t.co/N8ZaPPu8eS,-0.3818,0.0,0.776,0.224,15
315,@FoxNews,Thu Jul 26 01:57:00 +0000 2018,.@JohnStossel: Trump doesn't need to meddle in Cuba because things are already turning around  https://t.co/GsUzHQxFO1,0.0,0.0,1.0,0.0,16
316,@FoxNews,Thu Jul 26 01:56:33 +0000 2018,Army pilot's lofty retirement plan: She's out to end veteran homelessness #ProudAmerican https://t.co/zPBQ7cNImy,0.0,0.0,1.0,0.0,17
317,@FoxNews,Thu Jul 26 01:51:17 +0000 2018,"Rudy Giuliani on if there are more Cohen tapes: ""I assure you, the Southern District of New York is not hiding evid… https://t.co/f8vp8Ui9Tn",0.5086,0.17,0.83,0.0,18
318,@FoxNews,Thu Jul 26 01:44:00 +0000 2018,THURSDAY: Roseanne Barr sits down with @SeanHannity. Don’t miss this must-see interview on “Hannity” at 9p ET on Fo… https://t.co/rO9I9ypWVJ,-0.1531,0.0,0.922,0.078,19
319,@FoxNews,Thu Jul 26 01:35:35 +0000 2018,OPINION: Barack Obama has done a 180 on identity politics -- Democrats ought to listen to him https://t.co/SrbGWeC7Tg,0.0,0.0,1.0,0.0,20
320,@FoxNews,Thu Jul 26 01:33:19 +0000 2018,.@marcthiessen: Putin has accomplished the near-impossible - he's turned Democrats into Russia hawks https://t.co/9MmWcG1ovp,0.4404,0.195,0.805,0.0,21
321,@FoxNews,Thu Jul 26 01:23:46 +0000 2018,'Fraiser' reboot may be in the works with Kelsey Grammer https://t.co/D9MBsVNiFJ,0.0,0.0,1.0,0.0,22
322,@FoxNews,Thu Jul 26 01:20:00 +0000 2018,".@TGowdySC: ""The president can decide who does and does not have security clearances."" #Tucker https://t.co/wU70QnMJ21",-0.2584,0.0,0.873,0.127,23
323,@FoxNews,Thu Jul 26 01:19:15 +0000 2018,"Lawyer Avenatti is a cable news fixture -- but in this case, he wants privacy https://t.co/UuYP5Uv6J8",0.0,0.0,1.0,0.0,24
324,@FoxNews,Thu Jul 26 01:15:24 +0000 2018,WATCH: Video goes viral of a spider trapped inside an iMac https://t.co/AU7El1e8eD,-0.5267,0.0,0.746,0.254,25
325,@FoxNews,Thu Jul 26 01:15:00 +0000 2018,"Jonathan Turley on the Trump-Michael Cohen secret recording: ""I consider this to be a flagrantly dishonest and disl… https://t.co/K74qgKuUwa",-0.5719,0.0,0.821,0.179,26
326,@FoxNews,Thu Jul 26 01:10:43 +0000 2018,".@JoeLieberman: ""You got to have borders. You have to have rules for who can come in and who can't come in."" #Tucker https://t.co/kaGbc07AUc",0.0,0.0,1.0,0.0,27
327,@FoxNews,Thu Jul 26 01:09:15 +0000 2018,".@JoeLieberman on @Ocasio2018: ""She calls herself a Democratic Socialist. To me, she's more of a socialist than a D… https://t.co/IEYYqDqUwK",0.0,0.0,1.0,0.0,28
328,@FoxNews,Thu Jul 26 01:07:42 +0000 2018,"RT @FoxBusiness: .@dallascowboys players must stand for anthem, Jerry Jones says  https://t.co/Lu8nmVwhQ9",0.0,0.0,1.0,0.0,29
329,@FoxNews,Thu Jul 26 01:05:56 +0000 2018,Twitter slammed for 'shadow banning' prominent Republicans https://t.co/baKjIgJzg5,0.3182,0.247,0.753,0.0,30
330,@FoxNews,Thu Jul 26 00:55:40 +0000 2018,WATCH: A sinkhole in Colorado swallows a whole car. https://t.co/YicrjgOL21 https://t.co/DV6aHnG5Md,0.0,0.0,1.0,0.0,31
331,@FoxNews,Thu Jul 26 00:55:00 +0000 2018,Oklahoma girl catches fish with 'human-like' teeth. https://t.co/18tSFEGAeW,0.0,0.0,1.0,0.0,32
332,@FoxNews,Thu Jul 26 00:48:00 +0000 2018,"Milwaukee police officer shot and killed, local media reports say. https://t.co/IdptRZ6ouY",-0.6705,0.0,0.69,0.31,33
333,@FoxNews,Thu Jul 26 00:42:00 +0000 2018,"Film studio lawyer says boss harassed, assaulted her as 'his slave' https://t.co/CD997Gc7bJ",-0.7845,0.0,0.592,0.408,34
334,@FoxNews,Thu Jul 26 00:35:00 +0000 2018,"Georgia hotel housekeepers find sea turtle hatchlings in trash can, police say. https://t.co/m6Zu1WNzNl",0.0,0.0,1.0,0.0,35
335,@FoxNews,Thu Jul 26 00:29:34 +0000 2018,9/11 victim reportedly ID'ed 17 years later due to DNA testing. https://t.co/Q7XrGwTO0h,-0.2732,0.0,0.84,0.16,36
336,@FoxNews,Thu Jul 26 00:25:00 +0000 2018,"Hersheypark to stay closed Thursday as flooding continues.
https://t.co/0lh2OH0rZw",0.0,0.0,1.0,0.0,37
337,@FoxNews,Thu Jul 26 00:22:21 +0000 2018,"Two Delta airplanes clipped wings at Boston airport.
https://t.co/pyR77i1r15",0.0,0.0,1.0,0.0,38
338,@FoxNews,Thu Jul 26 00:12:03 +0000 2018,"'Very probable' that Peter Strzok will be called for more testimony, @RepMarkMeadows says. https://t.co/7CNr5PHe4g",0.0,0.0,1.0,0.0,39
339,@FoxNews,Thu Jul 26 00:03:46 +0000 2018,CNN correspondent blocked from White House press event. https://t.co/lPAjqImDxP,-0.2732,0.0,0.792,0.208,40
340,@FoxNews,Wed Jul 25 23:59:21 +0000 2018,.@IvankaTrump congratulates Karlie Kloss on Josh Kushner engagement: 'Blessed to have you as a sister' https://t.co/8mOscMXxE9,0.7845,0.347,0.653,0.0,41
341,@FoxNews,Wed Jul 25 23:51:33 +0000 2018,"WATCH: A little girl captivated the attention of a lioness with her stuffed Simba toy from the movie ""The Lion King… https://t.co/9917UvzsxZ",0.323,0.109,0.891,0.0,42
342,@FoxNews,Wed Jul 25 23:45:46 +0000 2018,.@benshapiro: Dems Hoping Trump-Cohen Tapes Are the Scandal That 'Torpedoes' Trump's Presidency https://t.co/SQ9yJNvFPN,-0.0258,0.168,0.659,0.174,43
343,@FoxNews,Wed Jul 25 23:43:17 +0000 2018,Pompeo fights back after GOP Sen. Corker hits Trump for 'purposeful' sowing of 'doubt and distrust' https://t.co/Ys1gJ04uwS,-0.7906,0.0,0.636,0.364,44
344,@FoxNews,Wed Jul 25 23:36:11 +0000 2018,".@jasoninthehouse: ""The entire top echelon of the FBI has been decimated. People have resigned, people have been de… https://t.co/CW3OoQFC5j",-0.0516,0.087,0.817,0.096,45
345,@FoxNews,Wed Jul 25 23:32:45 +0000 2018,".@jasoninthehouse on filed articles of impeachment against Rosenstein: ""I'm glad Congress is finally standing up fo… https://t.co/Ml0sdOhYV6",0.4588,0.158,0.842,0.0,46
346,@FoxNews,Wed Jul 25 23:23:22 +0000 2018,".@gen_jackkeane: ""When you line up all the things that this administration has done against Russia, we haven't had… https://t.co/GyisjIRtoK",0.0,0.0,1.0,0.0,47
347,@FoxNews,Wed Jul 25 23:15:55 +0000 2018,House Republicans introduce articles of impeachment against Rosenstein https://t.co/xM0aau31X3,0.0,0.0,1.0,0.0,48
348,@FoxNews,Wed Jul 25 23:14:07 +0000 2018,".@benshapiro on tariffs: ""It is pretty clear though that the direction that everybody wants to move is in the direc… https://t.co/9z4JVAq04E",0.7003,0.234,0.766,0.0,49
349,@FoxNews,Wed Jul 25 23:04:27 +0000 2018,"Woman gives birth at Six Flags Over Georgia, earns free lifetime passes https://t.co/vdCADqfpQe",0.5106,0.216,0.784,0.0,50
350,@FoxNews,Wed Jul 25 22:55:49 +0000 2018,"RT @MikeEmanuelFox: Secretary of State Pompeo spars with senators - from #SpecialReport tonight:

https://t.co/MYrlAqxOpT",0.0,0.0,1.0,0.0,51
351,@FoxNews,Wed Jul 25 22:52:52 +0000 2018,.@greggutfeld on the new plastic straw ban #TheFive https://t.co/ICE4FkJ4F5,-0.5574,0.0,0.69,0.31,52
352,@FoxNews,Wed Jul 25 22:47:34 +0000 2018,.@SecPompeo fights back after GOP Sen. @BobCorker hits @POTUS for 'purposeful' sowing of 'doubt and distrust' https://t.co/4nUp5BbEs7,-0.7906,0.0,0.636,0.364,53
353,@FoxNews,Wed Jul 25 22:36:20 +0000 2018,".@AlanDersh on release of Trump-Cohen secret recording: ""At the time it was leaked, it was privileged. This is a ve… https://t.co/Q8CGe2Nfhn",0.1531,0.125,0.776,0.099,54
354,@FoxNews,Wed Jul 25 22:32:00 +0000 2018,Thick smoke from a wildfire near the western edge of @YosemiteNPS has prompted park officials to temporarily close… https://t.co/f2rrfHdPff,0.0,0.0,1.0,0.0,55
355,@FoxNews,Wed Jul 25 22:26:32 +0000 2018,".@SecretaryRoss on trade war with China: ""[China is] feeling pain themselves. They're also finding it not so easy t… https://t.co/3OUYHE5dUf",-0.8667,0.054,0.577,0.369,56
356,@FoxNews,Wed Jul 25 22:16:10 +0000 2018,".@SecretaryRoss on finalizing NAFTA negotiations: ""It's coming along very, very well. We hope that could be within… https://t.co/2BlSek5UjF",0.7036,0.267,0.733,0.0,57
357,@FoxNews,Wed Jul 25 22:11:53 +0000 2018,".@SecretaryRoss on EU trade negotiations: ""There were no preconditions to the negotiations."" #SpecialReport https://t.co/Ee28JyZV64",-0.296,0.0,0.855,0.145,58
358,@FoxNews,Wed Jul 25 22:11:14 +0000 2018,"NSA @AmbJohnBolton said today Putin will not visit Washington until next year, after the conclusion of the Mueller… https://t.co/fZUXz2VUBz",0.0,0.0,1.0,0.0,59
359,@FoxNews,Wed Jul 25 22:04:39 +0000 2018,Supreme Court pick Brett Kavanaugh supported by most GOP governors in letter: A look at who didn't sign it. https://t.co/3eCqasTxvd,0.7096,0.258,0.742,0.0,60
360,@FoxNews,Wed Jul 25 21:58:19 +0000 2018,Florida man's 826-pound bluefin tuna catch becomes new state record. https://t.co/3MEkCW1DvY,0.0,0.0,1.0,0.0,61
361,@FoxNews,Wed Jul 25 21:49:33 +0000 2018,"Boston car crash leaves 3-year-old dead, multiple others injured. https://t.co/28KvZc7xs8",-0.8658,0.0,0.419,0.581,62
362,@FoxNews,Wed Jul 25 21:38:17 +0000 2018,".@TheJuanWilliams: ""We still don't know what happened in the meeting with Putin. We don't know what happened with K… https://t.co/HJSDgrOnQg",0.0,0.0,1.0,0.0,63
363,@FoxNews,Wed Jul 25 21:33:22 +0000 2018,".@JedediahBila on @SecPompeo testifying in Senate hearing: ""I think he did what he needed to do. He talked about ho… https://t.co/44lkcRGdRv",0.0,0.0,1.0,0.0,64
364,@FoxNews,Wed Jul 25 21:21:18 +0000 2018,"'He Seems Extremely Sympathetic' to Russia: NM Sen. Udall Presses Pompeo on Trump Tax Returns, Business Deals https://t.co/VQUFBsCSal",0.5563,0.174,0.826,0.0,65
365,@FoxNews,Wed Jul 25 21:01:37 +0000 2018,".@SecPompeo on North Korea: ""We're engaged in a complex negotiation with a difficult adversary."" https://t.co/RgwBK850qg",0.0516,0.167,0.679,0.154,66
366,@FoxNews,Wed Jul 25 20:44:46 +0000 2018,".@SecPompeo: ""There are a number of folks who are beginning to coalesce around an understanding of how we can appro… https://t.co/gDFSQXsVgL",0.0772,0.064,0.936,0.0,67
367,@FoxNews,Wed Jul 25 20:38:43 +0000 2018,"JUST IN: @POTUS announces trade concessions from EU officials on soybeans, energy, tariffs. https://t.co/OzTzFTOySZ",0.2732,0.139,0.861,0.0,68
368,@FoxNews,Wed Jul 25 20:38:18 +0000 2018,".@EU_Commission President @JunckerEU on trade talks with @POTUS: ""I had the intention to make a deal today. And we… https://t.co/lnUbIJA9Q4",0.0,0.0,1.0,0.0,69
369,@FoxNews,Wed Jul 25 20:30:57 +0000 2018,".@POTUS: ""The European Union wants to import more liquefied natural gas, LNG, from the United States and they're go… https://t.co/ulxom2Npud",0.6786,0.237,0.763,0.0,70
370,@FoxNews,Wed Jul 25 20:29:12 +0000 2018,".@POTUS: ""The European Union is going to start, almost immediately, to buy a lot of soybeans. They're a tremendous… https://t.co/XYIZMJIUYO",0.0,0.0,1.0,0.0,71
371,@FoxNews,Wed Jul 25 20:25:06 +0000 2018,".@POTUS on talks with @EU_Commission President @JunckerEU: ""This is why we agreed today, first of all, to work toge… https://t.co/pB6rxXSDEW",0.2732,0.1,0.9,0.0,72
372,@FoxNews,Wed Jul 25 20:21:39 +0000 2018,.@POTUS holds a press event in the @WhiteHouse Rose Garden with @EU_Commission President @JunckerEU.  https://t.co/6I7IXivlz5,0.0,0.0,1.0,0.0,73
373,@FoxNews,Wed Jul 25 20:20:17 +0000 2018,RT @FoxBusiness: .@POTUS holds an event at the @WhiteHouse on trade deals with Europe. https://t.co/uF3GWOotuE,0.0,0.0,1.0,0.0,74
374,@FoxNews,Wed Jul 25 20:16:01 +0000 2018,".@SecPompeo on North Korea: ""I will concede, there is an awful long way to go."" https://t.co/92RLLD48AP",-0.4588,0.0,0.833,0.167,75
375,@FoxNews,Wed Jul 25 20:14:27 +0000 2018,".@marcorubio: ""If the ZTE issue was simply a sanctions violation, the penalties imposed simply have been devastatin… https://t.co/cEKDfrxA9A",-0.5423,0.0,0.769,0.231,76
376,@FoxNews,Wed Jul 25 20:13:38 +0000 2018,'I Understand the Game You're Playing': Sparks Fly as @SenatorMenendez Presses @SecPompeo on Trump-Putin Meeting https://t.co/zCGq1ha5wA,0.0,0.0,1.0,0.0,77
377,@FoxNews,Wed Jul 25 20:11:58 +0000 2018,".@SenatorShaheen: ""I am concerned, Mr. Secretary, because it's been a little over a week since the Helsinki summit… https://t.co/1STC2nPne4",0.0,0.0,1.0,0.0,78
378,@FoxNews,Wed Jul 25 20:07:05 +0000 2018,".@SecPompeo: ""We want neither Iran nor North Korea to have the capacity to proliferate nuclear weapons, to enrich u… https://t.co/mawrZoENhQ",-0.3818,0.059,0.811,0.131,79
379,@FoxNews,Wed Jul 25 20:02:59 +0000 2018,RT @ShepNewsTeam: Shep is live on Facebook Watch: https://t.co/uogywvkzEK,0.0,0.0,1.0,0.0,80
380,@FoxNews,Wed Jul 25 20:02:11 +0000 2018,.@ShepNewsTeam is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/Sb2cju6RMf https://t.co/bb1zJiQ3Cf,0.0,0.0,1.0,0.0,81
381,@FoxNews,Wed Jul 25 19:59:14 +0000 2018,RT @ShepNewsTeam: AFTER THE SHOW: We'll be live on Facebook Watch with a Fox News Update at https://t.co/IpXcWDUA5J with more on @SecPompeo…,0.0,0.0,1.0,0.0,82
382,@FoxNews,Wed Jul 25 19:59:07 +0000 2018,".@SecPompeo on NATO: ""It's certainly important that the Europeans are as committed to deterring Russia as the Unite… https://t.co/fSQhl7Ou8X",0.6486,0.283,0.717,0.0,83
383,@FoxNews,Wed Jul 25 19:54:09 +0000 2018,".@SecPompeo: ""@POTUS disclosed what he said to Vladimir Putin about Russian interference in our elections and he sa… https://t.co/obIocqU4t5",0.0,0.0,1.0,0.0,84
384,@FoxNews,Wed Jul 25 19:51:41 +0000 2018,"RT @FoxBusiness: .@SecPompeo testifies at a Senate Foreign Relations Committee hearing on ""an update on American diplomacy to advance our n…",0.0,0.0,1.0,0.0,85
385,@FoxNews,Wed Jul 25 19:46:14 +0000 2018,".@SecPompeo on Crimea: ""@POTUS was very clear with Vladimir Putin about U.S. positions."" https://t.co/VqD78gOzrY",0.4391,0.182,0.818,0.0,86
386,@FoxNews,Wed Jul 25 19:43:58 +0000 2018,".@SecPompeo: ""@POTUS has stated that he accepts our intelligence community's conclusion that Russia meddled in the… https://t.co/XQTAz7TSNo",0.6597,0.265,0.735,0.0,87
387,@FoxNews,Wed Jul 25 19:40:33 +0000 2018,".@SenBobCorker: ""One in ten North Koreans are living in slavery today and one in five children are stunted due to m… https://t.co/QWrSijApel",-0.7003,0.0,0.814,0.186,88
388,@FoxNews,Wed Jul 25 19:39:03 +0000 2018,".@SecPompeo: ""@POTUS has said that Iran is not the same country that it was five months ago."" https://t.co/fQYoIz663B",0.0,0.0,1.0,0.0,89
389,@FoxNews,Wed Jul 25 19:36:28 +0000 2018,".@SecPompeo on Russia: ""@POTUS believes that two great nuclear powers should not have a contentious relationship."" https://t.co/aqnBPkoA3e",0.7174,0.3,0.7,0.0,90
390,@FoxNews,Wed Jul 25 19:34:55 +0000 2018,".@SecPompeo: ""NATO will remain an indispensable pillar of American national security."" https://t.co/Z05OxxfCZu https://t.co/XCJJAbC9OX",0.0,0.0,1.0,0.0,91
391,@FoxNews,Wed Jul 25 19:32:50 +0000 2018,".@SecPompeo on Crimea Declaration: ""I want to show this committee that the United States does not, and will not rec… https://t.co/mSy6nM3gnB",0.4767,0.177,0.823,0.0,92
392,@FoxNews,Wed Jul 25 19:32:39 +0000 2018,".@SecPompeo on North Korea: ""President @realDonaldTrump's diplomacy deescalated a situation which the prospect for… https://t.co/TuRvf4nM6e",0.296,0.145,0.855,0.0,93
393,@FoxNews,Wed Jul 25 19:28:15 +0000 2018,".@SenatorMenendez: ""As of this moment, we find ourselves in an unimaginable situation. The American people, elected… https://t.co/4onywbIaTf",0.0,0.0,1.0,0.0,94
394,@FoxNews,Wed Jul 25 19:26:08 +0000 2018,".@SecPompeo: ""On the subject of Russia, I want to bring something to your attention right off the bat today. Today… https://t.co/N62zu7uqiW",0.0772,0.064,0.936,0.0,95
395,@FoxNews,Wed Jul 25 19:21:00 +0000 2018,".@SenBobCorker to @SecPompeo: ""I can't say it more forcefully, we really need a clear understanding as to what is g… https://t.co/GkAsgzoXHb",0.4364,0.132,0.868,0.0,96
396,@FoxNews,Wed Jul 25 19:16:49 +0000 2018,".@SenBobCorker: ""So far we have zero clarity from the administration as to what the end game is on the Trump, Pence… https://t.co/uL3QL7RPRp",0.4019,0.114,0.886,0.0,97
397,@FoxNews,Wed Jul 25 19:10:55 +0000 2018,".@SenBobCorker to @SecPompeo; ""You come before a group of senators today who are filled with serious doubts about t… https://t.co/sWv2ntRan2",-0.3612,0.0,0.829,0.171,98
398,@FoxNews,Wed Jul 25 19:03:59 +0000 2018,'Amazing dragon' dinosaur discovered in China https://t.co/EHJ61Tq6Jc,0.5859,0.388,0.612,0.0,99
