,User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweets Ago
272,@CNN,Sun Jul 29 04:29:00 +0000 2018,Civil rights icon and Georgia congressman Rep. John Lewis has been hospitalized but is expected to be released Sund… https://t.co/fx1hQ5XQei,0.0,0.0,1.0,0.0,73
273,@CNN,Sun Jul 29 04:01:05 +0000 2018,"Putin gave Trump a soccer ball during a news conference in Helsinki, Finland -- and the ball may have contained a t… https://t.co/mz66EOE4UI",0.0,0.0,1.0,0.0,74
274,@CNN,Sun Jul 29 03:49:26 +0000 2018,"At least three people are dead and seven injured after a shooting in New Orleans, city police spokesman says https://t.co/w8yKRL7Ui5",-0.7906,0.0,0.708,0.292,75
275,@CNN,Sun Jul 29 03:45:07 +0000 2018,"How a small-town French psychic became the face -- and, her family says, a victim -- of a $200 million scam… https://t.co/B73KZbED0O",-0.2732,0.0,0.896,0.104,76
276,@CNN,Sun Jul 29 03:30:03 +0000 2018,"""She doesn't want to let go."" A mourning orca mom carried her dead baby for days through the ocean… https://t.co/M6DrUJMT15",-0.8137,0.0,0.655,0.345,77
277,@CNN,Sun Jul 29 03:00:10 +0000 2018,"A North Miami Beach police officer arrested after allegedly kicking a pregnant woman in the stomach has been fired,… https://t.co/p4GTp8N3O4",-0.4767,0.0,0.846,0.154,78
278,@CNN,Sun Jul 29 02:40:05 +0000 2018,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/L1oeSTpdbf",0.0,0.0,1.0,0.0,79
279,@CNN,Sun Jul 29 02:20:10 +0000 2018,Did you know The Flintstones was the 1st animated series to air in primetime? +1 if you know the popular sitcom man… https://t.co/IBeY1uLsKI,0.4215,0.113,0.887,0.0,80
280,@CNN,Sun Jul 29 02:00:16 +0000 2018,"Women turned out in force in Pakistan's general election this week, shoving aside often decades of patriarchy and t… https://t.co/ZbhbdD3Cdz",0.0,0.0,1.0,0.0,81
281,@CNN,Sun Jul 29 01:40:01 +0000 2018,"We haven't seen their faces. We don't know their names. We only know a number: 711.

That's how many immigrant kids… https://t.co/bxS9VpMgqe",0.0772,0.061,0.939,0.0,82
282,@CNN,Sun Jul 29 01:20:04 +0000 2018,Eric Holder says he's interested in being president. And he thinks he has what it takes. https://t.co/g40sNBLoot https://t.co/de8cONQfPy,0.4019,0.137,0.863,0.0,83
283,@CNN,Sun Jul 29 01:00:15 +0000 2018,"Inside Alaska's battles over land, sea and life https://t.co/HhWAA0LcEI https://t.co/v3D18bp3fc",-0.3818,0.0,0.776,0.224,84
284,@CNN,Sun Jul 29 00:40:04 +0000 2018,"Ximena Barreto, a far-right pundit appointed to a communications post at the Department of Health and Human Service… https://t.co/H6EG3ArFc3",0.0,0.0,1.0,0.0,85
285,@CNN,Sun Jul 29 00:20:07 +0000 2018,"Growing homophobia will fuel the HIV epidemic, experts fear https://t.co/5aVw35UywI",-0.3612,0.132,0.62,0.248,86
286,@CNN,Sun Jul 29 00:00:01 +0000 2018,"Meet the three Democrat women who are all ""elevating one another"" by working together to run for Democratic house s… https://t.co/kXZDKQKJk3",0.0,0.0,1.0,0.0,87
287,@CNN,Sat Jul 28 23:45:00 +0000 2018,"""I think a lot of people are tired of hearing ... the adults talk"": On #VanJonesShow, NBA star Carmelo Anthony tell… https://t.co/iLOAONVNMm",-0.4404,0.0,0.873,0.127,88
288,@CNN,Sat Jul 28 23:32:30 +0000 2018,"The United States government ""completely turned their back"" on Puerto Rico after Hurricane Maria, NBA star Carmelo… https://t.co/BHgNQ5w22A",0.4215,0.141,0.859,0.0,89
289,@CNN,Sat Jul 28 23:00:08 +0000 2018,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/oQtMns1opu https://t.co/B9WQrDLTpM",-0.4404,0.0,0.854,0.146,90
290,@CNN,Sat Jul 28 22:40:02 +0000 2018,"A police officer in Meridian, Mississippi, has been fired after using his stun gun against a handcuffed suspect dur… https://t.co/bXiUABDFik",-0.802,0.0,0.647,0.353,91
291,@CNN,Sat Jul 28 22:20:06 +0000 2018,"Citing possible fraud, Michigan State University has stopped making payments from a fund established to financially… https://t.co/FLD9W9sjYm",-0.6908,0.0,0.711,0.289,92
292,@CNN,Sat Jul 28 22:00:13 +0000 2018,Gun control groups lost an emergency bid to block a Texas organization from posting instructions to 3-D print a gun… https://t.co/T9WXZ4sTzh,-0.8481,0.0,0.595,0.405,93
293,@CNN,Sat Jul 28 21:50:06 +0000 2018,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/kFJcL2mvBC https://t.co/SJ2nbQI8Wn,0.0,0.0,1.0,0.0,94
294,@CNN,Sat Jul 28 21:45:00 +0000 2018,This NASA animation shows the dramatic increase of near-Earth objects. See how many asteroids and comets have come… https://t.co/Glff4osObz,0.3182,0.113,0.887,0.0,95
295,@CNN,Sat Jul 28 21:40:03 +0000 2018,Why travel is the ultimate test of a relationship https://t.co/8nFwSMjsOj,0.0,0.0,1.0,0.0,96
296,@CNN,Sat Jul 28 21:30:11 +0000 2018,An Egyptian court on Saturday sentenced 75 people to death for participating in a 2013 demonstration in support of… https://t.co/8uRg3PudMQ,-0.2263,0.17,0.622,0.207,97
297,@CNN,Sat Jul 28 21:20:04 +0000 2018,"The terminally ill should be allowed to die, Robert Klitzman writes for @CNNopinion https://t.co/dmpkpieDeE https://t.co/9uydnLM5ee",-0.7717,0.0,0.66,0.34,98
298,@CNN,Sat Jul 28 21:11:53 +0000 2018,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/kBPcNAhd1S",-0.5106,0.079,0.705,0.216,99
299,@CNN,Sat Jul 28 21:10:00 +0000 2018,"""I've been waiting my whole life to find my mother"": An American woman who was separated from her family as a newbo… https://t.co/XRk2XPufHr",0.0,0.0,1.0,0.0,100
300,@FoxNews,Sun Jul 29 20:10:53 +0000 2018,Rudy Giuliani is questioning the authenticity of Michael Cohen's secret recording with President Trump;… https://t.co/J4q4xlAzYh,-0.1027,0.0,0.909,0.091,1
301,@FoxNews,Sun Jul 29 20:02:06 +0000 2018,Trump fires back at 'insane' media after NY Times publisher calls rhetoric 'divisive' and 'dangerous' https://t.co/2QIZlYzhyN,0.0,0.0,1.0,0.0,2
302,@FoxNews,Sun Jul 29 19:53:17 +0000 2018,".@carolmswain: ""As a professor, I believed in truth in advertising. So when students were making decisions about co… https://t.co/LEp7R0yZ0z",0.3182,0.126,0.874,0.0,3
303,@FoxNews,Sun Jul 29 19:53:14 +0000 2018,"OPINION: Trump should tone down his Twitter threats, or America could face trouble around the world https://t.co/qyaK4C2SqM",-0.6705,0.0,0.732,0.268,4
304,@FoxNews,Sun Jul 29 19:53:04 +0000 2018,Philadelphia terminates ICE contract after activists storm city hall; DHS rips 'misguided' move https://t.co/1FTxPwOysX,0.0,0.0,1.0,0.0,5
305,@FoxNews,Sun Jul 29 19:42:10 +0000 2018,"On ""Sunday Morning Futures,"" @VP Mike Pence talked about his plans to travel to Hawaii next week to receive the rem… https://t.co/APubvxTPax",0.0,0.0,1.0,0.0,6
306,@FoxNews,Sun Jul 29 19:39:00 +0000 2018,TONIGHT: Go inside the home of @Jeopardy TV Legend Alex Trebek with @HarveyLevinTMZ - 8p ET on Fox News Channel! https://t.co/RQ85gShnbM,0.0,0.0,1.0,0.0,7
307,@FoxNews,Sun Jul 29 19:37:13 +0000 2018,.@GiannoCaldwell: Chicago's gun violence is intolerable -- @realDonaldTrump should provide help https://t.co/njArRHIvp6,-0.5859,0.148,0.495,0.357,8
308,@FoxNews,Sun Jul 29 19:28:07 +0000 2018,".@SenAlexander on car tariffs: ""Now that we've got a policy of where we're going, zero tariffs, it's time to get ri… https://t.co/Ap1vXAiKRL",0.0,0.0,1.0,0.0,9
309,@FoxNews,Sun Jul 29 19:20:34 +0000 2018,The Color Guard from the Naval Base Ventura County holds up flags during the national anthem at the Dallas Cowboys… https://t.co/GFvwUzxAr7,0.0,0.0,1.0,0.0,10
310,@FoxNews,Sun Jul 29 19:20:22 +0000 2018,RT @EricShawnTV: The showdown with Turkey over #PastorBrunson.  Can the efforts of @POTUS #DonaldTrump and @VP #MikePence free him? Watch m…,0.5106,0.142,0.858,0.0,11
311,@FoxNews,Sun Jul 29 19:15:00 +0000 2018,"Firefighter Scott Brown sprays water on a backfire while battling the Carr Fire in Redding, Calif., on Saturday, Ju… https://t.co/kRSJbX628A",-0.5423,0.0,0.791,0.209,12
312,@FoxNews,Sun Jul 29 19:06:57 +0000 2018,".@MoElleithee on U.S.-Russia relations: ""Putin is getting everything he wants out of this relationship and that is… https://t.co/pIRxcjkeGC",0.0,0.0,1.0,0.0,13
313,@FoxNews,Sun Jul 29 19:06:35 +0000 2018,"Arkansas woman shoots, kills husband over pornography, police say https://t.co/ffOCX17gFA",-0.5423,0.0,0.72,0.28,14
314,@FoxNews,Sun Jul 29 19:04:02 +0000 2018,".@GillianHTurner: ""[@POTUS is] almost having a little bit of a @BarackObama moment...Nobody wanted President Obama… https://t.co/MBuXxJMbGu",0.0,0.0,1.0,0.0,15
315,@FoxNews,Sun Jul 29 19:03:02 +0000 2018,"Brecken Simmons, 8: ""[Police] do a lot to help us keep safe from those bad people."" https://t.co/CinSHPwwNd https://t.co/cD01ahoFZw",0.2732,0.242,0.606,0.152,16
316,@FoxNews,Sun Jul 29 18:54:02 +0000 2018,"On ""Sunday Morning Futures with @MariaBartiromo,"" @LindseyGrahamSC said that every American should ""be very suspici… https://t.co/TviTel7EPN",0.0,0.0,1.0,0.0,17
317,@FoxNews,Sun Jul 29 18:50:25 +0000 2018,"WATCH: Chris Wallace's full interview with Rudy Giuliani, President @realDonaldTrump's attorney - Part 2.… https://t.co/cIZPJMZEOn",0.0,0.0,1.0,0.0,18
318,@FoxNews,Sun Jul 29 18:49:10 +0000 2018,"WATCH: Chris Wallace's full interview with Rudy Giuliani, President @realDonaldTrump's attorney - Part 1.… https://t.co/wVyh9oo9zi",0.0,0.0,1.0,0.0,19
319,@FoxNews,Sun Jul 29 18:33:28 +0000 2018,".@GillianHTurner on tariffs: ""Sometimes conflict resolution 101 tells you that when you have these really contentio… https://t.co/OyCsJali8f",-0.3182,0.0,0.874,0.126,20
320,@FoxNews,Sun Jul 29 18:30:21 +0000 2018,".@MoElleithee on midterm elections: ""There's enough economic uncertainty that even with the strong number I think R… https://t.co/VTGVX8IX37",0.296,0.219,0.667,0.114,21
321,@FoxNews,Sun Jul 29 18:26:22 +0000 2018,WATCH: Chris Wallace's full interview with Treasury Secretary @stevenmnuchin1 - Part 2. @FoxNewsSunday https://t.co/xCCg2n0V0i,0.2023,0.13,0.87,0.0,22
322,@FoxNews,Sun Jul 29 18:26:18 +0000 2018,WATCH: Chris Wallace's full interview with Treasury Secretary @stevenmnuchin1 - Part 1. @FoxNewsSunday https://t.co/CfHhph7Gof,0.2023,0.13,0.87,0.0,23
323,@FoxNews,Sun Jul 29 18:25:52 +0000 2018,".@MoElleithee on the economy: ""This is a continuation of economic recovery that began in 2009 and 2010. That strong… https://t.co/OAWaEu2cI3",0.0,0.0,1.0,0.0,24
324,@FoxNews,Sun Jul 29 18:23:37 +0000 2018,".@MoElleithee: ""We should all be celebrating 4.1 economic growth. That's a good number, that's  a strong number. It… https://t.co/tNQgtQp7jd",0.9201,0.579,0.421,0.0,25
325,@FoxNews,Sun Jul 29 18:16:57 +0000 2018,RT @FoxBusiness: Boeing expects higher costs to hurt defense margins. https://t.co/cHuP42PXBq,-0.4404,0.108,0.647,0.245,26
326,@FoxNews,Sun Jul 29 18:05:00 +0000 2018,"On @WattersWorld, former acting ICE Director Thomas Homan praised President @realDonaldTrump's record on border sec… https://t.co/iTPKeTSeJf",0.4939,0.176,0.824,0.0,27
327,@FoxNews,Sun Jul 29 17:54:00 +0000 2018,".@DrDarrinPorcher: ""The symbiotic relationship between police and community is what brings these gangs down.""… https://t.co/n6tK9uQqaB",0.0,0.0,1.0,0.0,28
328,@FoxNews,Sun Jul 29 17:48:00 +0000 2018,".@BethHarwellTN: ""We've been able to do here in Tennessee under my leadership as speaker what @POTUS is trying to d… https://t.co/rgAIpFIRvZ",0.0,0.0,1.0,0.0,29
329,@FoxNews,Sun Jul 29 17:41:00 +0000 2018,"Thomas Homan: ""There's been nobody that has done more for border security and public safety than President Trump -… https://t.co/zRsAL53Gbx",0.6666,0.233,0.767,0.0,30
330,@FoxNews,Sun Jul 29 17:35:00 +0000 2018,Georgia Congressman John Lewis hospitalized. https://t.co/MW4Cfado1p https://t.co/N9xauO4LVp,0.0,0.0,1.0,0.0,31
331,@FoxNews,Sun Jul 29 17:30:00 +0000 2018,"Amapola Hansberger: ""You have to remember what Lenin said: The goal of Socialism is Communism."" https://t.co/ABrzz5xro7",0.0,0.0,1.0,0.0,32
332,@FoxNews,Sun Jul 29 17:27:50 +0000 2018,"RT @EricShawnTV: Do you think #MichaelCohen ""doctored"" the #CohenTapes, or are Pres. #DonaldTrump's words accurate? Here's analysis:  https…",0.0,0.0,1.0,0.0,33
333,@FoxNews,Sun Jul 29 17:24:00 +0000 2018,"Deer graze along a road covered in fire retardant as the Carr Fire burns near Redding, Calif., on Saturday, July 28… https://t.co/31Yc490q3X",-0.5859,0.0,0.798,0.202,34
334,@FoxNews,Sun Jul 29 17:19:00 +0000 2018,".@VP: ""My dad was in the @USArmy... [He] raised us to understand that he always thought the heroes of the Korean Wa… https://t.co/UYfEQXg5JE",0.5106,0.13,0.87,0.0,35
335,@FoxNews,Sun Jul 29 17:16:03 +0000 2018,".@RepRalphNorman: ""Why is it fair for one country to charge us 10% and for us to charge 2.5%?"" https://t.co/fJ02hanTgD",0.3182,0.113,0.887,0.0,36
336,@FoxNews,Sun Jul 29 17:07:00 +0000 2018,"A sheep jumps over a path at the annual sheep festival near the Gemmipass, between Kandersteg and Leukerbad, Switze… https://t.co/6LajRsvThu",0.4939,0.158,0.842,0.0,37
337,@FoxNews,Sun Jul 29 17:00:01 +0000 2018,"TODAY: Don't miss Rudy Giuliani, President @realDonaldTrump's attorney, on @FoxNewsSunday. Tune in to Fox News Chan… https://t.co/eku28b0oni",0.1139,0.083,0.917,0.0,38
338,@FoxNews,Sun Jul 29 16:54:36 +0000 2018,.@newtgingrich: @POTUS’s GDP achieves Mission Impossible (and shocks his critics) https://t.co/R5usUBMigP,-0.3818,0.0,0.794,0.206,39
339,@FoxNews,Sun Jul 29 16:45:00 +0000 2018,".@PeterLumaj: ""Socialism becomes a big prison system at the end."" https://t.co/p4E08RrKZH",-0.5106,0.0,0.732,0.268,40
340,@FoxNews,Sun Jul 29 16:43:53 +0000 2018,Turkey resists sanctions threat from U.S. over American pastor. https://t.co/HdRSPFjoJb https://t.co/NRq5R6MXQM,-0.5267,0.0,0.746,0.254,41
341,@FoxNews,Sun Jul 29 16:38:21 +0000 2018,"NEWS ALERT: 14 killed, over 160 injured in Indonesia's 6.4 magnitude earthquake. https://t.co/lUbQskmfql https://t.co/AeQvfBGPjt",-0.6448,0.139,0.521,0.341,42
342,@FoxNews,Sun Jul 29 16:36:00 +0000 2018,".@MichelleMalkin: ""The biggest enemies here are not necessarily the open-borders Dems. They're doing what they alwa… https://t.co/toktnJUaTt",-0.4939,0.0,0.833,0.167,43
343,@FoxNews,Sun Jul 29 16:27:30 +0000 2018,Five people now reported dead in Northern California wildfire. https://t.co/IpM0zi5wrl https://t.co/O1xD8KcXMS,-0.6486,0.0,0.699,0.301,44
344,@FoxNews,Sun Jul 29 16:27:00 +0000 2018,".@Kathy4Truth: ""If you don't like the laws that ICE is carrying out, change it."" https://t.co/fXhyruQ2rn",-0.2755,0.0,0.869,0.131,45
345,@FoxNews,Sun Jul 29 16:15:00 +0000 2018,Report: US Therapists See Increase in Patients With 'Trump Anxiety Disorder' https://t.co/juMOo5pD46 https://t.co/9TA0vXyycH,-0.2732,0.138,0.599,0.263,46
346,@FoxNews,Sun Jul 29 16:10:28 +0000 2018,"This morning, President @realDonaldTrump celebrated positive economic news. https://t.co/X9K8dyTdNW https://t.co/yCixsRcwGA",0.8074,0.477,0.523,0.0,47
347,@FoxNews,Sun Jul 29 16:07:00 +0000 2018,TODAY: Treasury Secretary @stevenmnuchin1 sits down with Chris Wallace for an exclusive interview on @FoxNewsSunday… https://t.co/aZLiHYpvUl,0.3182,0.191,0.809,0.0,48
348,@FoxNews,Sun Jul 29 15:54:00 +0000 2018,".@LindseyGrahamSC: ""I've never been more pleased with @POTUS than I am right now regarding Iran."" #SundayFutures… https://t.co/jBaqvVcJto",-0.3865,0.0,0.851,0.149,49
349,@FoxNews,Sun Jul 29 15:46:00 +0000 2018,".@DevinNunes: ""There's a stall game going on at DOJ and FBI - they're trying to stall as much they can hoping and b… https://t.co/CsMKD2taFd",0.0516,0.11,0.748,0.142,50
350,@FoxNews,Sun Jul 29 15:35:00 +0000 2018,".@LindseyGrahamSC: ""When it comes to Michael Cohen, you should be very suspicious of anything he says. He's on the… https://t.co/6f3eTyqhHC",-0.4201,0.0,0.872,0.128,51
351,@FoxNews,Sun Jul 29 15:31:27 +0000 2018,Confederate monuments report raises idea of changing Texas capital's name https://t.co/JWB5nbdIIM,0.0,0.0,1.0,0.0,52
352,@FoxNews,Sun Jul 29 15:22:01 +0000 2018,"TONIGHT: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow with special guest @AllenWest - Tune in at 10p ET… https://t.co/AGLpdJ7jdm",0.0946,0.181,0.698,0.121,53
353,@FoxNews,Sun Jul 29 15:17:10 +0000 2018,RT @EricShawnTV: Was the #MichaelCohen tape really doctored as Rudy Giuliani tells @FoxNews? Do you think Cohen would pull a Rosemary Woods…,0.0,0.0,1.0,0.0,54
354,@FoxNews,Sun Jul 29 15:15:00 +0000 2018,".@LindseyGrahamSC: ""The only way we've made any progress with North Korea is because Trump has been strong in the e… https://t.co/rA9DPVK8ss",0.7269,0.243,0.757,0.0,55
355,@FoxNews,Sun Jul 29 15:11:00 +0000 2018,".@DevinNunes: ""Clinton-paid-for dirt was used to get a warrant to spy on an American citizen using our secret count… https://t.co/pHuP6oQ6DG",-0.34,0.0,0.882,0.118,56
356,@FoxNews,Sun Jul 29 15:05:00 +0000 2018,".@VP: ""President Trump has asked me to do many things on his behalf as vice president, but frankly I've never been… https://t.co/7Lf6hzbCZb",0.0,0.0,1.0,0.0,57
357,@FoxNews,Sun Jul 29 14:59:00 +0000 2018,".@VP: ""Our priority is to make sure that we not only reelect but we expand Republican majorities on Capitol Hill.""… https://t.co/bLgXAQbLzX",0.5574,0.195,0.805,0.0,58
358,@FoxNews,Sun Jul 29 14:55:31 +0000 2018,".@DevinNunes: ""There's a stall game going on at DOJ and FBI - they're trying to stall as much they can hoping and b… https://t.co/bgM5zK1xtV",0.0516,0.11,0.748,0.142,59
359,@FoxNews,Sun Jul 29 14:51:00 +0000 2018,".@VP Mike Pence: ""In the last year and a half, our administration has been faced with more filibusters called by… https://t.co/prpAETR8Hn",0.0,0.0,1.0,0.0,60
360,@FoxNews,Sun Jul 29 14:47:52 +0000 2018,".@LindseyGrahamSC: ""I have zero doubt he's going to be on the Supreme Court before the end of October... We're goin… https://t.co/qU7jw8Q0IW",0.2732,0.143,0.757,0.1,61
361,@FoxNews,Sun Jul 29 14:46:00 +0000 2018,".@VP Mike Pence: ""3.7 million new jobs created since Election Day 2016 - I couldn't be more proud to serve alongsid… https://t.co/SMZ2Na22Rc",-0.1952,0.088,0.79,0.122,62
362,@FoxNews,Sun Jul 29 14:44:42 +0000 2018,".@LindseyGrahamSC: ""To every American, if I were you I would be very suspicious of Michael Cohen right now.""… https://t.co/LNpc8TYqxo",-0.4201,0.0,0.851,0.149,63
363,@FoxNews,Sun Jul 29 14:43:22 +0000 2018,".@LindseyGrahamSC: ""I am tired of having President Trump tried in the media."" #SundayFutures @MariaBartiromo https://t.co/mVdsDIrO5s",-0.4404,0.0,0.828,0.172,64
364,@FoxNews,Sun Jul 29 14:42:42 +0000 2018,".@LindseyGrahamSC: ""Mr. Cohen, if you've got something new to say, you need to come to Congress and say it under oa… https://t.co/vz1agz9DIZ",0.0,0.0,1.0,0.0,65
365,@FoxNews,Sun Jul 29 14:41:55 +0000 2018,".@LindseyGrahamSC: ""When it comes to Michael Cohen, you should be very suspicious of anything he says. He's on the… https://t.co/YxrMsNkJxg",-0.4201,0.0,0.872,0.128,66
366,@FoxNews,Sun Jul 29 14:40:32 +0000 2018,".@LindseyGrahamSC: ""The one thing about Michael Cohen is that I've never seen a lawyer behave this way in my entire… https://t.co/UzdULncALH",0.0,0.0,1.0,0.0,67
367,@FoxNews,Sun Jul 29 14:38:53 +0000 2018,".@LindseyGrahamSC: ""The only way we've made any progress with North Korea is because Trump has been strong in the e… https://t.co/EIdCtrSKeO",0.7269,0.243,0.757,0.0,68
368,@FoxNews,Sun Jul 29 14:37:37 +0000 2018,".@LindseyGrahamSC: ""I think China's undercutting @POTUS when it comes to North Korea."" #SundayFutures… https://t.co/XCFJMv4XCZ",0.0,0.0,1.0,0.0,69
369,@FoxNews,Sun Jul 29 14:36:44 +0000 2018,".@LindseyGrahamSC: ""The only reason that we're moving forward with North Korea is that @POTUS convinced China and N… https://t.co/JIpQcn4NDV",0.4019,0.13,0.87,0.0,70
370,@FoxNews,Sun Jul 29 14:29:05 +0000 2018,".@VP: ""Pastor Andrew Brunson is an innocent man. He's a man of profound Christian faith who has ministered in Turke… https://t.co/npSHiS6k9Y",0.6369,0.224,0.776,0.0,71
371,@FoxNews,Sun Jul 29 14:27:26 +0000 2018,".@VP: ""President Trump has asked me to do many things on his behalf as vice president, but frankly I've never been… https://t.co/5mGcjLSY3F",0.0,0.0,1.0,0.0,72
372,@FoxNews,Sun Jul 29 14:26:09 +0000 2018,".@VP: ""We remain confident that before the fall is out, that Judge Brett Kavanaugh will be Justice Brett Kavanaugh.… https://t.co/TJVSEJGuIu",0.765,0.268,0.732,0.0,73
373,@FoxNews,Sun Jul 29 14:24:48 +0000 2018,".@VP: ""Judge Brett Kavanaugh is a man of integrity and he's a judge with an extraordinary record of service.""… https://t.co/heiKLkKAfN",0.3818,0.133,0.867,0.0,74
374,@FoxNews,Sun Jul 29 14:19:38 +0000 2018,".@VP: ""Our administration has faced unprecedented obstruction by @TheDemocrats in Washington, D.C."" #SundayFutures… https://t.co/aasXls6usF",0.0,0.0,1.0,0.0,75
375,@FoxNews,Sun Jul 29 14:19:04 +0000 2018,".@VP: ""Our priority is to make sure that we not only reelect but we expand Republican majorities on Capitol Hill.""… https://t.co/472jhOElf6",0.5574,0.195,0.805,0.0,76
376,@FoxNews,Sun Jul 29 14:17:03 +0000 2018,".@VP: ""It's absolutely essential that we protect intellectual property from being stolen by interests in China.""… https://t.co/3S3dbrBV9w",0.5719,0.328,0.539,0.133,77
377,@FoxNews,Sun Jul 29 14:14:10 +0000 2018,".@VP Mike Pence: ""In the last year and a half, our administration has been faced with more filibusters called by… https://t.co/WjIPXr4NPf",0.0,0.0,1.0,0.0,78
378,@FoxNews,Sun Jul 29 14:13:08 +0000 2018,".@VP Mike Pence: ""It's remarkable to think all the progress that we've made in the last 18 months has been made in… https://t.co/IRO6ssUkWO",0.7506,0.234,0.766,0.0,79
379,@FoxNews,Sun Jul 29 14:10:34 +0000 2018,".@VP Mike Pence: ""We're going to renegotiate NAFTA in a way that's a win for working Americans in the city and on t… https://t.co/hHy1iVZIhf",0.5859,0.153,0.847,0.0,80
380,@FoxNews,Sun Jul 29 14:10:27 +0000 2018,.@HuntsmanAbby is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/6G7yH9N9Mr,0.0,0.0,1.0,0.0,81
381,@FoxNews,Sun Jul 29 14:09:25 +0000 2018,".@VP Mike Pence: ""@POTUS came into this administration with the belief that for too long Americans, our economy, ou… https://t.co/eFwXInCJ08",0.0,0.0,1.0,0.0,82
382,@FoxNews,Sun Jul 29 14:07:59 +0000 2018,".@VP Mike Pence: ""Now the United States and the EU are going to begin working toward a trade arrangement that has z… https://t.co/lDrimxhwZ8",0.4215,0.118,0.882,0.0,83
383,@FoxNews,Sun Jul 29 14:07:01 +0000 2018,".@VP Mike Pence: ""American exports were up by more than 9%, and our trade deficit was down by $50 billion.""… https://t.co/yvaifhCKRI",-0.4019,0.0,0.881,0.119,84
384,@FoxNews,Sun Jul 29 14:06:15 +0000 2018,".@VP Mike Pence: ""The best is yet to come."" #SundayFutures @MariaBartiromo https://t.co/tWzWabRfOJ",0.6369,0.276,0.724,0.0,85
385,@FoxNews,Sun Jul 29 14:05:30 +0000 2018,".@VP Mike Pence: ""In the last 2 administrations the economy grew by less than 2%. In the first 18 months of this ad… https://t.co/lZI6D1l3O7",0.0,0.0,1.0,0.0,86
386,@FoxNews,Sun Jul 29 14:03:53 +0000 2018,".@VP Mike Pence: ""3.7 million new jobs created since Election Day 2016 - I couldn't be more proud to serve alongsid… https://t.co/hgtwUEcJSU",-0.1952,0.088,0.79,0.122,87
387,@FoxNews,Sun Jul 29 14:02:34 +0000 2018,".@VP: ""It's a great day for America seeing the Second Quarter 4.1% growth."" #SundayFutures @MariaBartiromo https://t.co/oL3EiHNm7M",0.6249,0.227,0.773,0.0,88
388,@FoxNews,Sun Jul 29 14:01:11 +0000 2018,"RIGHT NOW on #SundayFutures, @MariaBartiromo's exclusive interview with @VP Mike Pence - Tune in to Fox News Channe… https://t.co/NY2UxsRaGW",0.128,0.081,0.919,0.0,89
389,@FoxNews,Sun Jul 29 13:53:51 +0000 2018,Confederate monuments report raises idea of changing Texas capital's name https://t.co/JWB5nbdIIM,0.0,0.0,1.0,0.0,90
390,@FoxNews,Sun Jul 29 13:51:33 +0000 2018,"RT @FoxNewsSunday: .@RudyGiuliani on Michael Cohen: ""The man is a pathological manipulator, liar.""",0.0,0.0,1.0,0.0,91
391,@FoxNews,Sun Jul 29 13:49:45 +0000 2018,Trump tweets he'd 'shut down' government if Democrats don't fund US-Mexico wall https://t.co/BZWBmREqAY,0.0,0.0,1.0,0.0,92
392,@FoxNews,Sun Jul 29 13:35:25 +0000 2018,".@ChrisStirewalt: “If you shut down the government when you control both houses of Congress and the White House, yo… https://t.co/jelFa5K5j4",0.0,0.0,1.0,0.0,93
393,@FoxNews,Sun Jul 29 13:35:00 +0000 2018,"“My wife and I are deeply moved and deeply honored to be able to be there when we bring our boys home.”

TODAY: @VP… https://t.co/IJtg6L3gkD",0.624,0.151,0.849,0.0,94
394,@FoxNews,Sun Jul 29 13:16:09 +0000 2018,RT @FoxNewsSunday: .@stevenmnuchin1 on Farm Aid: The focus is trade not aid...the President is not willing to live with the status quo wher…,0.0,0.0,1.0,0.0,95
395,@FoxNews,Sun Jul 29 13:15:53 +0000 2018,RT @FoxNewsSunday: .@stevenmnuchin1: We specifically talked about Soy Beans but we specifically agreed we'd look at these other markets and…,0.3919,0.122,0.878,0.0,96
396,@FoxNews,Sun Jul 29 13:15:40 +0000 2018,RT @FoxNewsSunday: .@stevenmnuchin1 on Agriculture in discussions with EU: I was in the room and we had specific conversations about agricu…,0.0,0.0,1.0,0.0,97
397,@FoxNews,Sun Jul 29 13:08:09 +0000 2018,"RT @FoxNewsSunday: .@stevenmnuchin1 on Fed increasing interest rates: I think it is and the market expects it, the Fed has been targeting 2…",0.4588,0.125,0.875,0.0,98
398,@FoxNews,Sun Jul 29 13:02:04 +0000 2018,Carol Swain: “I believe that the university is supposed to be a marketplace for ideas and that students cannot be e… https://t.co/PV7yYRtKJ8,0.0,0.0,1.0,0.0,99
399,@FoxNews,Sun Jul 29 12:56:14 +0000 2018,"Indonesia earthquake in popular tourist area results in multiple deaths, over 160 people injured https://t.co/zyHpTpWZ8d",0.0258,0.151,0.703,0.146,100
